# BEAST v1.8.2, r6687
# Generated Sat Oct 15 15:06:21 CEST 2016 [seed=1476536779168]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(untitled1)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	speciation
15300000	-15812.567313984155	1308.380599703998	-17120.947913688153	0.21619881213167075	0.21619881213167075	56.279435124857244	9.835445251334734	0.3824149429762397	0.14241247168835466	0.1147215433699739	0.3604510419654305	0.24575730703965287	1.0	-17120.947913688153	1542.394759975086
15310000	-15809.101393681476	1303.5967286368775	-17112.698122318354	0.22243618861218212	0.22243618861218212	51.70396318175036	10.028779260617844	0.3801802180694756	0.14241247168835466	0.12096578673698877	0.3564415235051797	0.24732222374749124	1.0	-17112.698122318354	1537.6496275022578
15320000	-15813.790269351577	1287.0088871881537	-17100.79915653973	0.21674611265413385	0.21674611265413385	53.66954761731881	9.103555829529704	0.39172218991386804	0.14046468568869108	0.11102570636200987	0.35678741803542974	0.26228265242145893	1.0	-17100.79915653973	1520.9170405982077
15330000	-15820.934788890747	1284.04549084125	-17104.980279731997	0.22904809316444608	0.1986158301765789	52.24764393645752	9.103555829529704	0.36286168646786454	0.15019288188889368	0.12177109010554994	0.36517434153769057	0.25412178517783995	1.0	-17104.980279731997	1517.9373225168167
15340000	-15832.064060718501	1270.5371003087962	-17102.601161027298	0.23078978404533879	0.23078978404533879	51.936548400570665	9.153895092092922	0.3804648654766238	0.14129640840247193	0.1130643845832124	0.36517434153769057	0.25609365982653287	1.0	-17102.601161027298	1504.442665494155
15350000	-15846.275694781456	1267.1907291690118	-17113.466423950467	0.24160562458114615	0.24160562458114615	57.661990860869594	9.58444789390983	0.37641505872582887	0.14129640840247193	0.1171141913340073	0.36517434153769057	0.2526497108188868	1.0	-17113.466423950467	1501.1717609006118
15360000	-15837.269935900487	1274.4131950916749	-17111.68313099216	0.25336321069334206	0.21789657948498398	49.03214047865046	9.804453239176688	0.37641505872582887	0.14334059297623156	0.11507000676024767	0.36517434153769057	0.27223721423438463	1.0	-17111.68313099216	1508.4745648133537
15370000	-15873.766727918313	1265.0485551780016	-17138.815283096315	0.24632295462482753	0.24632295462482753	48.33483275415234	9.327937670644273	0.3934389822450639	0.14954700636842408	0.11507000676024767	0.341944004626263	0.25495504380467865	1.0	-17138.815283096315	1498.9854269030068
15380000	-15865.396357269887	1293.7254762248765	-17159.121833494763	0.23066985853571761	0.23066985853571761	53.49474439863614	9.932514866232856	0.39416380909308757	0.14246670234222852	0.11507000676024767	0.3482994818044349	0.25495504380467865	1.0	-17159.121833494763	1527.77596683222
15390000	-15856.648019232565	1272.3711450568633	-17129.019164289428	0.25020826046272077	0.22327928057945534	52.04146601066429	9.48713590468758	0.37263199180388873	0.13977654560145591	0.11507000676024767	0.3725214558344063	0.2549041227114246	1.0	-17129.019164289428	1506.3382836851313
15400000	-15856.086284792635	1279.322377186565	-17135.4086619792	0.23720855262503193	0.21232151677583155	48.03951444310856	9.60896665985772	0.37730784231965403	0.1340293770321602	0.1206460228432466	0.3680167578049378	0.24729222179397473	1.0	-17135.4086619792	1513.297311460712
15410000	-15876.918161244976	1254.5706558491188	-17131.488817094094	0.2468004691353673	0.2256592654046713	47.96826055634725	9.391241754297491	0.37173867681502915	0.1421385051312881	0.12221444010918449	0.36390837794449693	0.26006412137715096	1.0	-17131.488817094094	1488.5298612829301
15420000	-15821.474365523143	1298.196301927462	-17119.670667450606	0.20583828619662004	0.20583828619662004	49.05354537669629	9.125022061723945	0.3770255837615855	0.13668370459901025	0.12305904636073074	0.3632316652786722	0.26686290405554275	1.0	-17119.670667450606	1532.1177947228914
15430000	-15845.325409613755	1265.633499595026	-17110.95890920878	0.23728103572609685	0.23728103572609685	46.6021263878254	9.056555498755507	0.3751665217853697	0.1388362322070238	0.12182760796223388	0.3641696380453714	0.25632881525134815	1.0	-17110.95890920878	1499.5205736284404
15440000	-15851.321624609607	1255.9713178165493	-17107.292942426157	0.23940349418966092	0.23940349418966092	48.272161445965985	9.560134439261057	0.38290164558316836	0.14805733364906815	0.11018847909371535	0.3588525416740469	0.2627088172609846	1.0	-17107.292942426157	1489.9678813677083
15450000	-15817.422018539834	1310.0043866931778	-17127.42640523301	0.22590494086055718	0.19973553402880628	52.385517673494284	9.508974898292006	0.3841498878581359	0.13594194533728346	0.10852529961444798	0.3713828671901314	0.261363989453257	1.0	-17127.42640523301	1543.9885854172485
15460000	-15890.32017077631	1257.712963915173	-17148.033134691483	0.2468805302256149	0.22160504696711258	50.77685247523767	9.56523010600234	0.3666806832350437	0.14831403851278768	0.11460712591442115	0.3703981523377462	0.26196451909789314	1.0	-17148.033134691483	1491.7090007194279
15470000	-15873.81594637659	1271.1237666751313	-17144.93971305172	0.24355059615936495	0.21398073246107685	51.338915033644305	9.56523010600234	0.38380342426958236	0.14831403851278768	0.11460712591442115	0.35327541130320755	0.26196451909789314	1.0	-17144.93971305172	1505.119803479386
15480000	-15899.261066848165	1246.9596597044433	-17146.22072655261	0.23371288511661875	0.2223052731051126	47.523179138667174	9.624262494286912	0.3909128113761943	0.14149860211923485	0.11213244764898957	0.35545613885558003	0.2636891025697779	1.0	-17146.22072655261	1480.9702644890226
15490000	-15886.116450369724	1274.2805100223875	-17160.39696039211	0.26340694943244025	0.1959502375586117	51.84896521835394	9.422084336062827	0.39582400069387425	0.13658741280155495	0.11570467374440026	0.35188391276016934	0.2596708670448621	1.0	-17160.39696039211	1508.2448127846708
15500000	-15873.016962686414	1292.160842389459	-17165.177805075873	0.23502936160078797	0.19770778739961312	50.20814339317495	9.579066064570915	0.4019638187743107	0.13780104133432275	0.1160933791865447	0.3441417607048206	0.2582285128758337	1.0	-17165.177805075873	1526.152017166172
15510000	-15851.667580134123	1298.2944479365915	-17149.962028070713	0.22913071070669425	0.22913071070669425	46.418922731482276	9.53040923902482	0.3916585236766329	0.13764939061549106	0.11260868859541023	0.35808339711246456	0.2527830830724205	1.0	-17149.962028070713	1532.265542536679
15520000	-15856.88350275457	1289.6062731483094	-17146.48977590288	0.22670312854005137	0.22670312854005137	53.320909845347636	10.227641237523219	0.3897421925290583	0.13290716141880304	0.11216812093995138	0.365182525112186	0.2446685021180477	1.0	-17146.48977590288	1523.6900280343489
15530000	-15848.443468671994	1296.1669836268234	-17144.610452298817	0.22239512655739196	0.22239512655739196	55.112297442976214	9.635457987693968	0.392891239661814	0.14410702758646513	0.1084767142328044	0.3545250185189152	0.23201185693123752	1.0	-17144.610452298817	1530.1163376292911
15540000	-15878.892577683999	1279.6736491177642	-17158.566226801762	0.22014452590474726	0.22014452590474726	52.615567390225046	9.615550828238613	0.37793965670448565	0.14410702758646513	0.1084767142328044	0.36947660147624356	0.25477237080435045	1.0	-17158.566226801762	1513.664782363301
15550000	-15815.300096335079	1312.472771447884	-17127.772867782962	0.20697038162088036	0.20697038162088036	56.9594289083777	9.87286578274209	0.37793965670448565	0.14410702758646513	0.1084767142328044	0.36947660147624356	0.2551159455398059	1.0	-17127.772867782962	1546.5125764801123
15560000	-15838.40841761868	1292.59215172481	-17131.00056934349	0.20352299255700582	0.20352299255700582	49.65190898482836	10.177580586047396	0.37626218068992295	0.13883462824312037	0.1084767142328044	0.37642647683415104	0.2596461884956808	1.0	-17131.00056934349	1526.6968018832645
15570000	-15842.180166292123	1306.1684065310167	-17148.34857282314	0.2049789090856816	0.2049789090856816	53.05030956027213	9.859352131319174	0.3888021524513449	0.13595766761061132	0.11135367486531349	0.36388650507272907	0.2556619279551766	1.0	-17148.34857282314	1540.2068037798892
15580000	-15846.508813356566	1295.387222803103	-17141.89603615967	0.2132393137884322	0.2132393137884322	51.91937793123735	9.131427420959442	0.3656579038080275	0.1459764535092336	0.12340111151750001	0.36496453116523775	0.2507512397761842	1.0	-17141.89603615967	1529.2777379986055
15590000	-15855.565556094083	1305.9823268228238	-17161.547882916908	0.20017080867524847	0.20017080867524847	55.475176202519506	8.95731403941661	0.374551119358568	0.14252793590368476	0.12952720355849767	0.35339374117924843	0.26693346377769905	1.0	-17161.547882916908	1539.8711437803347
15600000	-15868.07333309027	1273.3026442271394	-17141.37597731741	0.20655659924253095	0.20655659924253095	50.68533902588453	9.741617824896986	0.3669232036766441	0.14185811533349416	0.11501721042263291	0.3762014705672277	0.2547616995324642	1.0	-17141.37597731741	1507.3173679474837
15610000	-15848.279760839554	1272.1422078632693	-17120.421968702824	0.22356124632888397	0.22356124632888397	50.988134995795555	9.36555670459485	0.3898911023766396	0.1364845170566471	0.10492266262024846	0.3687017179464637	0.2547616995324642	1.0	-17120.421968702824	1506.0858990263844
15620000	-15813.665794773073	1293.9436156532015	-17107.609410426274	0.2112318446119673	0.2112318446119673	54.934653663737755	9.841684346213585	0.38763911440729143	0.13332530111607782	0.11168203942454849	0.36735354505208123	0.2547616995324642	1.0	-17107.609410426274	1527.97694091012
15630000	-15875.429349936556	1246.8462754938917	-17122.275625430448	0.21827621544112427	0.21827621544112427	50.27716415802428	9.779037691872993	0.3992056857785365	0.1490443243921903	0.11021032480239061	0.34153966502688154	0.2547616995324642	1.0	-17122.275625430448	1480.8679696943707
15640000	-15846.258703199535	1293.4661593042397	-17139.724862503776	0.20509067556030308	0.20509067556030308	55.297592576478664	9.596665753162021	0.382217578431971	0.1490443243921903	0.11021032480239061	0.358527772373447	0.24320144039435604	1.0	-17139.724862503776	1527.430596387749
15650000	-15873.151688236521	1279.0208889565072	-17152.17257719303	0.20538337261665995	0.20538337261665995	53.67255990716488	9.596665753162021	0.38217325777534106	0.1443497558607758	0.11025464545902056	0.36322234090486155	0.2498139042945499	1.0	-17152.17257719303	1512.9985509678168
15660000	-15843.674085671111	1280.2220170107605	-17123.896102681872	0.20905160124156413	0.20905160124156413	52.62897319373083	9.596665753162021	0.378877455505374	0.1443497558607758	0.11698902999511135	0.3597837586387378	0.2606225701316519	1.0	-17123.896102681872	1514.2212963537443
15670000	-15844.352137375785	1280.9470632013308	-17125.299200577116	0.21344100127021648	0.21344100127021648	50.257700642787235	9.821529539705772	0.38451499292885866	0.14371810445801797	0.11458531086528807	0.35718159174783426	0.2563830620113674	1.0	-17125.299200577116	1514.9798944699708
15680000	-15834.99948752552	1299.9146478238847	-17134.914135349405	0.2050754276527699	0.2050754276527699	53.72416100632262	10.344311619291652	0.3896666409238669	0.13986138425793104	0.1118985504611442	0.35857342435705686	0.25447882493410295	1.0	-17134.914135349405	1534.0390266777194
15690000	-15834.52982272361	1267.7204740179245	-17102.250296741535	0.22682696769020028	0.22682696769020028	49.142927169810136	9.462302940283958	0.3896666409238669	0.13986138425793104	0.10765955180662523	0.3628124230115758	0.25447882493410295	1.0	-17102.250296741535	1501.6820466045297
15700000	-15838.87427001348	1272.942130415928	-17111.81640042941	0.21845823053515048	0.21845823053515048	51.60721943002379	9.07129629910869	0.3669558749747116	0.14843138596966976	0.11540154351828256	0.369211195537335	0.2461481647604458	1.0	-17111.81640042941	1506.8117229519673
15710000	-15841.590157588214	1286.9857540564797	-17128.575911644693	0.20944103811311632	0.20944103811311632	49.804846043276825	9.931497820308389	0.38110050415937896	0.13802085242492293	0.11540154351828256	0.36547709989741445	0.25531664592781456	1.0	-17128.575911644693	1521.036780547417
15720000	-15863.985676812099	1263.1134174955541	-17127.099094307654	0.22566835833779256	0.22566835833779256	48.448890439832056	9.087378756008043	0.40057859679432023	0.1425509913447111	0.11540154351828256	0.341468868342685	0.2612157546303904	1.0	-17127.099094307654	1497.0162837174662
15730000	-15795.203288915443	1325.1773909582694	-17120.380679873713	0.19362530402626693	0.19362530402626693	56.202290716106745	9.22095854224886	0.37254412900148587	0.14163141930633238	0.13139452324437653	0.354429928447804	0.25095364030800343	1.0	-17120.380679873713	1559.0856649374696
15740000	-15826.496156336278	1281.1148561229347	-17107.611012459212	0.2125850449822481	0.2125850449822481	52.97702405974386	9.590608169386734	0.3639560579949546	0.14919803879897459	0.11948116451152346	0.36736473869454617	0.2612981532657219	1.0	-17107.611012459212	1515.1143455962765
15750000	-15871.841778755224	1269.8666896471705	-17141.708468402394	0.22979799204181323	0.22979799204181323	49.694493515399735	8.597878905969704	0.36955904266434225	0.14190392268211788	0.12481291579894352	0.36372411885459516	0.25391644785385303	1.0	-17141.708468402394	1503.6577984482526
15760000	-15889.494230114995	1282.3618987185826	-17171.856128833577	0.20832210913814792	0.20832210913814792	54.14772120596594	8.453010867844897	0.37517077185409375	0.14206251175400653	0.12226479015682062	0.3605019262350779	0.25882850789791	1.0	-17171.856128833577	1516.1334079889189
15770000	-15850.049665022885	1291.6261487265515	-17141.675813749436	0.20505563952514874	0.20505563952514874	54.11541874314028	9.009387447745278	0.3770792053926047	0.1435077395128292	0.118911128859487	0.3605019262350779	0.25229091724617086	1.0	-17141.675813749436	1525.4959119289726
15780000	-15870.818925428473	1277.081895205985	-17147.90082063446	0.21281893615138622	0.21281893615138622	51.8174811327128	9.076721805883391	0.37872551094801865	0.1435077395128292	0.10932128549324685	0.36844546404590406	0.2592100807085062	1.0	-17147.90082063446	1510.9786707635067
15790000	-15807.044038609094	1297.3505571042497	-17104.394595713344	0.20639858473397993	0.20639858473397993	48.92552497270853	9.888439863212266	0.38923161324635425	0.13473077619879764	0.1083892177686184	0.36764839278622846	0.2648259094811407	1.0	-17104.394595713344	1531.4126601951482
15800000	-15806.541520839559	1317.0157756449285	-17123.557296484487	0.21567694733615303	0.21567694733615303	52.470208454951674	9.32912560771025	0.39504307417190654	0.1304804566958892	0.11527489818341367	0.35920157094878935	0.24661399344517929	1.0	-17123.557296484487	1550.9361931101075
15810000	-15819.533379255558	1281.0081616050961	-17100.541540860653	0.219440091096086	0.21811943005639406	47.764281782613786	9.821125560682804	0.39035611278060134	0.13576731319693694	0.11467500307367112	0.35920157094878935	0.25261890015940236	1.0	-17100.541540860653	1515.0333896012382
15820000	-15857.551217029	1283.2929091451829	-17140.844126174183	0.24214442731029726	0.20586191246694036	50.03485572048526	10.078351806456752	0.3905183532561177	0.1364415433816325	0.11231822620529067	0.36072187715695786	0.27312780549524807	1.0	-17140.844126174183	1517.4064775025004
15830000	-15802.16072934313	1328.1323755757958	-17130.293104918925	0.216097347103136	0.1787255664673565	61.47819229507287	8.46604803427989	0.3893702339096286	0.13408899373279543	0.11548890634527542	0.36105186601229927	0.27312780549524807	1.0	-17130.293104918925	1561.9351443240123
15840000	-15865.209215767762	1282.3001954922038	-17147.509411259965	0.2159001658848537	0.2159001658848537	49.22780587936963	9.432824036755651	0.364947094957444	0.14706330041821	0.11353425599559307	0.3744553486287517	0.25747597446314924	1.0	-17147.509411259965	1516.2621543717862
15850000	-15843.014016775092	1281.1830769629282	-17124.19709373802	0.20474813428952396	0.20474813428952396	49.55205547473824	9.644933641512129	0.364947094957444	0.14103677805128362	0.11353425599559307	0.3804818709956781	0.25747597446314924	1.0	-17124.19709373802	1515.1851385059117
15860000	-15850.540642107933	1270.5013419109328	-17121.041984018866	0.2231925987723143	0.2231925987723143	55.56784765286716	9.429417800199058	0.37322342223086763	0.13722463661360276	0.11353425599559307	0.37601768515993533	0.2737533934763072	1.0	-17121.041984018866	1504.4952069062376
15870000	-15804.46205973008	1300.4071919497924	-17104.869251679873	0.21091810936459762	0.21091810936459762	50.688173182460204	9.53552994534004	0.37322342223086763	0.13722463661360276	0.11353425599559307	0.37601768515993533	0.27489926799290176	1.0	-17104.869251679873	1534.4234874383856
15880000	-15821.564407556536	1301.2587895685256	-17122.82319712506	0.20183982531428468	0.20183982531428468	53.77415669646913	9.158769098137991	0.3627214341575814	0.13722463661360276	0.11297252857150479	0.38708140065730984	0.24781093476009364	1.0	-17122.82319712506	1535.1487353489583
15890000	-15810.49222431956	1287.3874840916924	-17097.879708411252	0.21224614292644914	0.21224614292644914	49.977504048529134	9.55046409603991	0.3627214341575814	0.13722463661360276	0.11297252857150479	0.38708140065730984	0.2641336932803085	1.0	-17097.879708411252	1521.3850711271136
15900000	-15863.169077460101	1270.8091562369634	-17133.978233697064	0.2352431223141255	0.2352431223141255	48.44838061485221	9.45158209917732	0.36897604982108734	0.13779366318672923	0.1183850480537011	0.37484523893848115	0.2514022991054046	1.0	-17133.978233697064	1504.7625375645734
15910000	-15804.948881498454	1284.607414773403	-17089.556296271858	0.2141076992276619	0.2141076992276619	52.89761253539513	8.849181082279571	0.364059259221192	0.14607063030465675	0.11934308871982915	0.37052702175432095	0.25361622672945383	1.0	-17089.556296271858	1518.4482297665113
15920000	-15808.061598153707	1286.1389740080097	-17094.200572161717	0.20766086271726317	0.20766086271726317	54.84574309116577	9.67429517942058	0.3864837564801512	0.13902490154827457	0.11899747037510995	0.35549387159646306	0.2690150705992477	1.0	-17094.200572161717	1520.1696199840621
15930000	-15814.377373703668	1278.4862664579414	-17092.86364016161	0.22073875440670818	0.22073875440670818	54.508443631840855	9.67429517942058	0.38391485348798493	0.1399357513507424	0.11533904627760017	0.3608103488836713	0.24947741302113002	1.0	-17092.86364016161	1512.4778371188377
15940000	-15813.824338872852	1284.6754868466346	-17098.499825719486	0.2121754119506234	0.2121754119506234	52.30660325200817	10.336947736519004	0.38391485348798493	0.1399357513507424	0.11533904627760017	0.3608103488836713	0.26265537259190064	1.0	-17098.499825719486	1518.8148977274907
15950000	-15835.148048740306	1279.4577147422233	-17114.60576348253	0.20497140420928392	0.20497140420928392	49.95165771535641	9.300027357579594	0.3822189251305551	0.1462914968568948	0.1186755489493636	0.3528140290631853	0.2858656637159229	1.0	-17114.60576348253	1513.4510492664338
15960000	-15819.51673513016	1272.8250784488964	-17092.341813579056	0.21492631895833678	0.21492631895833678	46.95666312998587	9.271443626079066	0.37784743412948585	0.12158431499929401	0.11205505538434732	0.38851319548687163	0.24766785214104867	1.0	-17092.341813579056	1506.736518911359
15970000	-15849.055802697581	1274.5990215840643	-17123.654824281646	0.21165267356313786	0.21165267356313786	50.725097153269594	9.531942862917065	0.38977191878348855	0.13411937430813436	0.11385921898180076	0.3622494879265752	0.2700311089796207	1.0	-17123.654824281646	1508.604902337281
15980000	-15867.472216564709	1262.6678172461238	-17130.140033810832	0.2341629362508973	0.2341629362508973	51.751369220077116	9.472891902628549	0.39834534041139685	0.15255847030137293	0.10700629970831381	0.3420898895789153	0.25875647343999475	1.0	-17130.140033810832	1496.639956805192
15990000	-15826.695404584643	1294.3592745376436	-17121.054679122288	0.2186903160007551	0.2186903160007551	48.562509978632015	8.999727242105944	0.396536574301096	0.1495720011496165	0.10219951531137418	0.3516919092379122	0.25875647343999475	1.0	-17121.054679122288	1528.2400736771106
16000000	-15819.7613407614	1312.8585576401274	-17132.61989840153	0.195208224769091	0.195208224769091	55.96435103392175	9.434523749041382	0.3869900803957102	0.13496001268001953	0.11174600921676	0.36630389770750915	0.25668425436809633	1.0	-17132.61989840153	1546.8192567356007
16010000	-15824.456264463093	1275.0223905102857	-17099.47865497338	0.22769451546227248	0.22769451546227248	50.014312049312814	9.550221749504773	0.3869900803957102	0.13496001268001953	0.11174600921676	0.36630389770750915	0.2635530830144886	1.0	-17099.47865497338	1509.0187705421201
16020000	-15798.277722387416	1295.6407995365353	-17093.91852192395	0.2193713861999213	0.2193713861999213	52.59533723444782	9.955623448503797	0.3660096282093504	0.1290963004592579	0.11396434473332198	0.39092972659806857	0.2576247678934447	1.0	-17093.91852192395	1529.7008823996587
16030000	-15839.50026174191	1265.9549715826595	-17105.45523332457	0.23290432170183004	0.23290432170183004	50.27218328994265	9.299390415909803	0.3697716768304506	0.14791203948060427	0.11326273933159027	0.3690535443573537	0.24760413546872173	1.0	-17105.45523332457	1499.8716606449027
16040000	-15782.660253616543	1292.0422521769567	-17074.7025057935	0.22844391029263852	0.22844391029263852	47.7997638760973	9.299390415909803	0.3814345958050565	0.14791203948060427	0.11326273933159027	0.3573906253827478	0.27115384652693125	1.0	-17074.7025057935	1526.0060406613163
16050000	-15828.567381675588	1253.8301192499532	-17082.39750092554	0.2552118405827692	0.2552118405827692	50.22169798855038	9.209706387632028	0.3784507564446276	0.14814747163909284	0.11087147331933024	0.3625302985969482	0.26032451563888437	1.0	-17082.39750092554	1487.7549598989071
16060000	-15789.56324589494	1291.939862659757	-17081.503108554698	0.21574774026981114	0.21574774026981114	51.94771254868752	9.9575722826618	0.3838995991306908	0.1389863604168523	0.11087147331933024	0.36624256713312553	0.26102689251188443	1.0	-17081.503108554698	1526.0071081338156
16070000	-15850.81474185365	1283.0708291036353	-17133.885570957285	0.24741160077396684	0.24741160077396684	50.33181370481046	9.972518706832984	0.36472566954046814	0.1466853216435955	0.11087147331933024	0.37771753549660503	0.253368878073818	1.0	-17133.885570957285	1517.1255054589797
16080000	-15886.756714664469	1263.7684028143003	-17150.52511747877	0.2129055458748468	0.2129055458748468	54.508064278019184	9.674093924209961	0.373919490257492	0.1389609634959042	0.11168871506968904	0.37543083117691367	0.26770242252542314	1.0	-17150.52511747877	1497.7963857891386
16090000	-15855.076305357423	1285.8794360663592	-17140.955741423782	0.2179995239554603	0.2179995239554603	53.22660422905392	9.674093924209961	0.3909360441214531	0.14240232513590298	0.10877889795839994	0.3578827327842429	0.26910808732683184	1.0	-17140.955741423782	1519.9102303708005
16100000	-15858.51805750923	1265.861760202526	-17124.379817711757	0.22022683798380385	0.22022683798380385	48.72245616959427	9.40237649513381	0.38869744730258643	0.14240232513590298	0.10915066383504887	0.35974956372646066	0.27391660010890934	1.0	-17124.379817711757	1499.8507961994137
16110000	-15824.249585200438	1303.8239156576	-17128.073500858038	0.22422799254097775	0.22422799254097775	57.41511205919367	10.243486045824751	0.36397198768032535	0.13299493364268217	0.12186702693518237	0.38116605174180906	0.2491946712886355	1.0	-17128.073500858038	1537.9195844746203
16120000	-15834.010787226733	1294.713043036746	-17128.72383026348	0.2343510736426574	0.2343510736426574	51.76615739474849	9.667832152567984	0.3725980734648923	0.13751834184907588	0.10871753294422162	0.38116605174180906	0.25510698845345	1.0	-17128.72383026348	1528.7146617499757
16130000	-15847.64619701355	1287.6307031589818	-17135.276900172532	0.2180629087180482	0.2180629087180482	52.175755820804575	9.711536428019278	0.3746161830891713	0.13751834184907588	0.11160226064903647	0.37626321441271526	0.2717531687375333	1.0	-17135.276900172532	1521.6737937432742
16140000	-15849.411646230988	1275.3234347506452	-17124.735080981634	0.2184312281498112	0.2184312281498112	51.52879587591194	9.558169649034493	0.3746161830891713	0.140560323947685	0.11160226064903647	0.3732212323141061	0.24578971209791112	1.0	-17124.735080981634	1509.2857891326144
16150000	-15862.635263958167	1276.1852174456722	-17138.82048140384	0.21236409730994943	0.21236409730994943	50.21096096306836	9.192742583113574	0.3737827475192647	0.148209013838947	0.11160226064903647	0.36640597799275065	0.27728547562754696	1.0	-17138.82048140384	1510.1406976314443
16160000	-15850.851514848837	1272.8012225556263	-17123.652737404464	0.2089525485825544	0.2089525485825544	48.45620629135199	8.68895928478564	0.380490224663569	0.148209013838947	0.11160226064903647	0.35969850084844635	0.2717327768567674	1.0	-17123.652737404464	1506.6463031085816
16170000	-15854.542143839395	1236.5551863128294	-17091.097330152224	0.22481796682731506	0.22481796682731506	46.39638925383744	9.351725011830045	0.3623772520362176	0.15131970245817197	0.1260743588876322	0.360228686617977	0.26910360503216046	1.0	-17091.097330152224	1470.5249139181856
16180000	-15832.761655607705	1275.3766521364846	-17108.13830774419	0.21088794910643707	0.21088794910643707	48.79458268669956	8.599768408225898	0.3680685861199308	0.15725803621192902	0.11444469105016199	0.360228686617977	0.2662890649080263	1.0	-17108.13830774419	1509.1928878682456
16190000	-15863.343498195632	1256.8683759713736	-17120.211874167006	0.23126336401189157	0.23126336401189157	47.54746426858435	9.060657843187562	0.35992217285743866	0.16117902424781733	0.1126564013509698	0.3662424015437731	0.2577562101865206	1.0	-17120.211874167006	1490.7591065404288
16200000	-15850.410393509259	1303.609823695778	-17154.020217205038	0.2181152125940438	0.2181152125940438	52.62823572668522	10.67187412115709	0.38009875160676315	0.13926459338851974	0.1126564013509698	0.36798025365374615	0.2485156905129172	1.0	-17154.020217205038	1537.7804267324855
16210000	-15842.954841868848	1330.7871845963066	-17173.742026465156	0.20891669738807117	0.20891669738807117	52.68347750974796	9.950149134476543	0.3685863499016263	0.13708762170001296	0.1126564013509698	0.38166962704738977	0.2529661893989891	1.0	-17173.742026465156	1564.8369434131255
16220000	-15844.698956525652	1314.5054924922251	-17159.204449017878	0.2151249171665466	0.2151249171665466	54.8561932977897	9.502376918644947	0.3828915750642911	0.13524361596208048	0.11323793665503858	0.3686268723185886	0.24294541990228932	1.0	-17159.204449017878	1548.4516038409402
16230000	-15798.66791984676	1300.1291929587005	-17098.79711280546	0.20748147809749454	0.20748147809749454	57.05982019258297	9.51664584670818	0.3768954214827841	0.13524361596208048	0.1117075349805855	0.37615342757454867	0.25206509236994235	1.0	-17098.79711280546	1534.0962467363545
16240000	-15798.143125785482	1303.9295132169966	-17102.07263900248	0.22067822890828456	0.22067822890828456	53.27016384459271	9.595309604573202	0.38668614789624955	0.14988085794863742	0.1117075349805855	0.35172545917452624	0.25453318909462835	1.0	-17102.07263900248	1537.9163583875911
16250000	-15841.839624170592	1255.3750008509928	-17097.214625021585	0.2507041127510597	0.22536469183755534	45.53157921121242	9.791652414685915	0.3561275236002451	0.14988085794863742	0.12168806697140129	0.37230355147971494	0.2609882777114249	1.0	-17097.214625021585	1489.4114941503663
16260000	-15827.55367755626	1278.977936527494	-17106.531614083753	0.23050716631872897	0.20633186849864354	58.26871438511723	10.046524272935072	0.3748033850429685	0.14988085794863742	0.11466757639660131	0.3606481806117915	0.2642588865202884	1.0	-17106.531614083753	1513.0679545876596
16270000	-15844.900542777526	1283.2623080122248	-17128.16285078975	0.24125723767670595	0.1982257556110376	53.00336874097924	9.680305665789927	0.375402541010432	0.14879971801571415	0.1151495603620611	0.3606481806117915	0.25843241534147315	1.0	-17128.16285078975	1517.2729145056855
16280000	-15845.44074371915	1263.1148507402374	-17108.555594459387	0.24694930876988833	0.20231796620049963	50.709082356825824	9.693403398908439	0.379705137519878	0.14448755343070108	0.11515912843762822	0.3606481806117915	0.27254971016004403	1.0	-17108.555594459387	1497.1561436021664
16290000	-15823.82367013469	1276.7235838518939	-17100.547253986584	0.23476643004102074	0.2059696813838824	50.28057172443731	10.05628737264998	0.38292172441636174	0.1431979023880535	0.11323219258379205	0.3606481806117915	0.27254971016004403	1.0	-17100.547253986584	1510.8319678062767
16300000	-15821.259604864921	1284.4000590457651	-17105.659663910687	0.23773500014346852	0.20563427653917837	53.15367261614091	8.798439543005633	0.4021440771838283	0.13828523686559474	0.11147616461892526	0.3480945213316505	0.2589297955242613	1.0	-17105.659663910687	1518.241417213836
16310000	-15825.407210638641	1281.0488972096568	-17106.4561078483	0.2437976803232366	0.19945778010640758	55.21807425362343	9.596011805811903	0.3984862985452444	0.13828523686559474	0.11614183456199834	0.3470866300271613	0.25964177302412283	1.0	-17106.4561078483	1515.0460918001277
16320000	-15836.223483720401	1262.9342312528033	-17099.157714973204	0.21514309661147005	0.21000692401395027	51.4147298763708	9.647451671790297	0.39642643985716386	0.14591598541881198	0.11838190551065776	0.33927566921336516	0.26968006146858786	1.0	-17099.157714973204	1496.9611736067307
16330000	-15831.445605799843	1254.2665751915401	-17085.712180991384	0.24175501370718605	0.2178140909866833	49.650600196188826	9.173832707654775	0.3627277569720171	0.1444296094057196	0.12474831133982725	0.3680943222824348	0.2549938563148121	1.0	-17085.712180991384	1488.1738086285463
16340000	-15815.967266276188	1290.636698818402	-17106.60396509459	0.23108988572419906	0.20001611276851497	55.06189050637658	9.126357936870791	0.36505081510375437	0.13523931235371214	0.11869499796050484	0.3810148745820274	0.2525628894523152	1.0	-17106.60396509459	1524.5298514347594
